class_id,area_ratio,width_ratio,height_ratio,repair_time_range,budget_range
1,0.03151,0.0991,0.0507,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13042,0.09785,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13451,0.04877,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12405,0.09833,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2066,0.19479,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26321,0.16393,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1599,0.17804,5-6 hours,"LKR 9,000 - 12,000"
1,0.03899,0.08371,0.05955,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22125,0.20106,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09319,0.06601,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10543,0.06097,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08312,0.04844,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1266,0.09283,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.24454,0.14661,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25062,0.19187,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17043,0.18502,5-6 hours,"LKR 9,000 - 12,000"
1,0.0131,0.03248,0.02909,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.19492,0.1866,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13408,0.04143,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16609,0.12348,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20349,0.14473,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26858,0.19711,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25621,0.132,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13556,0.18268,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07213,0.04492,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13591,0.04365,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15087,0.10447,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23029,0.16011,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12144,0.04076,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2002,0.16458,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07167,0.05111,4-5 hours,"LKR 7,000 - 9,000"
0,0.03441,0.10502,0.07154,4-5 hours,"LKR 7,000 - 9,000"
0,0.07115,0.24717,0.16582,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21256,0.19851,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27789,0.08539,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16347,0.12223,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.27233,0.17481,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.34242,0.21695,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12751,0.08038,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25272,0.18038,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13414,0.0419,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20473,0.08348,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10884,0.05349,4-5 hours,"LKR 7,000 - 9,000"
1,0.01406,0.04784,0.02542,2-3 hours,"LKR 3,000 - 5,000"
0,0.08,0.20746,0.09059,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28105,0.15105,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26305,0.13959,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22447,0.15574,5-6 hours,"LKR 9,000 - 12,000"
0,0.0795,0.27595,0.1201,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.16734,0.22934,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06587,0.06431,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07752,0.04431,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23977,0.18827,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.1346,0.07784,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09959,0.06828,4-5 hours,"LKR 7,000 - 9,000"
0,0.05529,0.12715,0.08521,5-6 hours,"LKR 9,000 - 12,000"
0,0.03017,0.08216,0.04101,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18666,0.12244,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12086,0.09105,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23544,0.08744,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07471,0.09648,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.24639,0.10637,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23742,0.19937,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12144,0.09118,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11418,0.08187,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.32784,0.15196,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28119,0.11798,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08186,0.06454,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12296,0.06006,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08969,0.08185,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12733,0.08734,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1119,0.06341,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.18711,0.21476,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21909,0.21419,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15084,0.1163,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26627,0.14072,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20808,0.11688,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17673,0.11013,5-6 hours,"LKR 9,000 - 12,000"
2,0.0504,0.1733,0.05987,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12447,0.06565,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15906,0.10383,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1179,0.0415,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.24175,0.24723,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25373,0.16863,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23837,0.14458,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.19214,0.22554,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22752,0.19649,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19148,0.12353,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10061,0.08155,4-5 hours,"LKR 7,000 - 9,000"
1,0.02151,0.06244,0.03553,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.07843,0.07476,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12684,0.08379,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21407,0.18108,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11406,0.06488,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24387,0.15284,6-7 hours,"LKR 12,000 - 15,000"
2,0.08035,0.18799,0.18758,5-6 hours,"LKR 9,000 - 12,000"
0,0.05317,0.08963,0.11624,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.13231,0.10461,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08061,0.07263,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11888,0.07078,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.33716,0.16869,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13146,0.19322,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06995,0.0607,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26427,0.1225,5-6 hours,"LKR 9,000 - 12,000"
0,0.01583,0.04301,0.02506,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.09453,0.05993,4-5 hours,"LKR 7,000 - 9,000"
1,0.0334,0.08742,0.06068,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08994,0.08565,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1064,0.05425,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08009,0.06998,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07625,0.04405,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.29134,0.12891,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2247,0.1385,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09775,0.09213,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09563,0.06131,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.29877,0.12101,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15836,0.092,5-6 hours,"LKR 9,000 - 12,000"
0,0.07286,0.14214,0.14,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.22859,0.20049,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14164,0.15144,5-6 hours,"LKR 9,000 - 12,000"
0,0.05936,0.14736,0.08638,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10484,0.09197,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23908,0.1884,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.21551,0.14829,6-7 hours,"LKR 12,000 - 15,000"
1,0.03871,0.09432,0.08853,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27706,0.16538,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07688,0.07024,4-5 hours,"LKR 7,000 - 9,000"
0,0.03958,0.10126,0.06626,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.13737,0.16991,5-6 hours,"LKR 9,000 - 12,000"
2,0.08281,0.13733,0.09743,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10087,0.05285,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.22574,0.22272,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15072,0.13859,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10284,0.09147,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09252,0.09195,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27393,0.2376,5-6 hours,"LKR 9,000 - 12,000"
0,0.02307,0.0354,0.05746,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.16345,0.08398,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14892,0.17602,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08384,0.05096,4-5 hours,"LKR 7,000 - 9,000"
0,0.02757,0.06814,0.0444,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26251,0.16596,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2457,0.18805,5-6 hours,"LKR 9,000 - 12,000"
1,0.03082,0.05092,0.05873,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.31764,0.10325,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1314,0.05362,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11594,0.07151,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18299,0.11272,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10978,0.04073,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13416,0.0639,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27488,0.2019,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15208,0.18667,5-6 hours,"LKR 9,000 - 12,000"
0,0.05349,0.1763,0.0655,5-6 hours,"LKR 9,000 - 12,000"
0,0.04003,0.11485,0.07743,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0848,0.08487,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.23012,0.17242,5-6 hours,"LKR 9,000 - 12,000"
0,0.06298,0.16566,0.12074,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.29494,0.1668,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.08726,0.06807,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25863,0.08262,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12625,0.07831,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10069,0.04495,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10913,0.08336,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09989,0.05144,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12929,0.18275,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12127,0.06275,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19443,0.09038,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.24761,0.16518,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08108,0.09414,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06388,0.08466,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06815,0.04376,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12384,0.05282,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25983,0.14847,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24714,0.17016,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15326,0.12759,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13829,0.11493,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10753,0.08807,4-5 hours,"LKR 7,000 - 9,000"
0,0.05135,0.13491,0.10802,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27999,0.13223,5-6 hours,"LKR 9,000 - 12,000"
1,0.02075,0.05639,0.04802,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.18516,0.08313,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26357,0.11462,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.15521,0.13556,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15917,0.12516,5-6 hours,"LKR 9,000 - 12,000"
0,0.03137,0.08121,0.03289,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26577,0.17757,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06029,0.08558,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07418,0.08093,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2195,0.13952,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21425,0.14596,6-7 hours,"LKR 12,000 - 15,000"
2,0.09293,0.21406,0.10281,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18292,0.10607,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08057,0.08506,4-5 hours,"LKR 7,000 - 9,000"
0,0.01096,0.02678,0.02377,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.17009,0.1261,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06856,0.05756,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20812,0.11006,5-6 hours,"LKR 9,000 - 12,000"
0,0.05813,0.09105,0.14504,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.08004,0.06007,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.18144,0.13157,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26375,0.16775,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21733,0.16584,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06669,0.0564,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09619,0.04766,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10612,0.09603,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14397,0.1333,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12807,0.06751,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21019,0.08922,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28028,0.18024,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.30002,0.13067,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1643,0.12772,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.20299,0.13319,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26928,0.17069,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25155,0.17344,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18091,0.22922,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18501,0.08377,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21429,0.09705,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13586,0.04695,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20604,0.08715,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10359,0.06925,4-5 hours,"LKR 7,000 - 9,000"
1,0.02715,0.0661,0.06117,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.2768,0.11836,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13502,0.04046,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10176,0.0628,5-6 hours,"LKR 9,000 - 12,000"
0,0.04215,0.14697,0.10337,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11622,0.08475,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.30006,0.1822,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06284,0.09179,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12061,0.07154,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09476,0.04147,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.13184,0.10439,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.26015,0.10113,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15895,0.19889,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08251,0.07572,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19551,0.18233,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12743,0.09902,5-6 hours,"LKR 9,000 - 12,000"
0,0.03737,0.11811,0.07547,4-5 hours,"LKR 7,000 - 9,000"
0,0.05919,0.19634,0.09838,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33894,0.11686,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24565,0.16366,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2669,0.16595,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21737,0.12658,5-6 hours,"LKR 9,000 - 12,000"
1,0.0365,0.05843,0.07228,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26276,0.12362,5-6 hours,"LKR 9,000 - 12,000"
2,0.0858,0.18227,0.20285,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11054,0.08588,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13742,0.04609,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27689,0.17655,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14301,0.18836,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.0687,0.09593,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10341,0.06641,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06775,0.05415,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.3347,0.1899,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09052,0.08408,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07412,0.0781,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13942,0.07736,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16138,0.11908,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.22717,0.15095,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11029,0.09487,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15879,0.15134,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18952,0.10097,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.27937,0.24554,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1752,0.14267,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12928,0.15002,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06135,0.06342,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18613,0.13043,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.21598,0.14318,5-6 hours,"LKR 9,000 - 12,000"
2,0.06525,0.13825,0.12563,5-6 hours,"LKR 9,000 - 12,000"
0,0.06241,0.14735,0.1049,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.21447,0.1978,5-6 hours,"LKR 9,000 - 12,000"
1,0.03093,0.09146,0.04693,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.16311,0.15185,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08405,0.07967,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07255,0.08155,5-6 hours,"LKR 9,000 - 12,000"
2,0.04478,0.06911,0.0975,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.15864,0.22567,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11836,0.05425,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06658,0.0597,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.1373,0.07062,4-5 hours,"LKR 7,000 - 9,000"
0,0.07984,0.13526,0.13166,5-6 hours,"LKR 9,000 - 12,000"
0,0.07993,0.21774,0.13115,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26076,0.13284,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23515,0.09339,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11442,0.04651,4-5 hours,"LKR 7,000 - 9,000"
1,0.02548,0.07194,0.0497,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.10133,0.09951,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17378,0.15677,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13268,0.07143,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.2989,0.11585,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12543,0.06246,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18988,0.15825,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.23561,0.16208,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15714,0.08571,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21298,0.17777,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26333,0.14074,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12615,0.04457,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09987,0.0986,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25942,0.14137,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22042,0.1881,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2189,0.12099,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.16302,0.10925,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12257,0.05052,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12812,0.04333,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11931,0.0597,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.20953,0.1662,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12515,0.08573,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10003,0.07273,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07746,0.07146,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.15092,0.1368,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06498,0.09533,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12078,0.07386,4-5 hours,"LKR 7,000 - 9,000"
2,0.06576,0.18388,0.15535,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19909,0.15061,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13754,0.08235,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2525,0.17498,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33117,0.15594,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15303,0.14329,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13707,0.146,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2148,0.16067,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.27669,0.20179,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11591,0.09729,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.20371,0.16471,5-6 hours,"LKR 9,000 - 12,000"
1,0.03083,0.08757,0.07249,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.19546,0.13813,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13782,0.07361,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23266,0.15942,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.19185,0.1227,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.15814,0.17323,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23749,0.16724,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.27435,0.14724,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26009,0.14182,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25925,0.19273,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.27652,0.13655,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23839,0.15942,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08358,0.08812,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.1699,0.19842,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16747,0.11376,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2255,0.14756,5-6 hours,"LKR 9,000 - 12,000"
1,0.02916,0.0956,0.04882,3-4 hours,"LKR 5,000 - 7,000"
2,0.1,0.33565,0.21955,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16567,0.11572,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22582,0.11898,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13683,0.09692,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06678,0.0744,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.19076,0.10467,5-6 hours,"LKR 9,000 - 12,000"
0,0.07194,0.14017,0.14463,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23962,0.18201,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07147,0.06244,4-5 hours,"LKR 7,000 - 9,000"
2,0.07215,0.19028,0.15661,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25783,0.19204,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13229,0.17037,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.23539,0.23532,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1554,0.14329,5-6 hours,"LKR 9,000 - 12,000"
1,0.02989,0.06935,0.06612,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.24823,0.16652,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29659,0.13513,5-6 hours,"LKR 9,000 - 12,000"
